"","ID1","ID2","realHWI","quantile975","affiliation975","medianHWI","meanHWI","HRO","relatedness","kintype","parent_offspring","agediff","yrsoverlap","adult_yrsoverlap","joint_sightings"
"1195","ID171","ID004",0.0540540540540541,0.103896104,FALSE,0.027027027027027,0.0367162998210488,0.872596860727453,0.0235,"unrelated","N",10,4,NA,99
"1197","ID172","ID004",0,0.056338028,FALSE,0,0.0105815923308274,0.393951766748335,0.0162,"unrelated","N",32,4,NA,74
"1199","ID004","ID172",0,0.056338028,FALSE,0,0.0105815923308274,0.393951766748335,0.0162,"unrelated","N",32,4,NA,74
"1201","ID173","ID004",0,0.03033910505,FALSE,0,0.00104976083540635,0.0998367274934953,0.0048,"unrelated","N",17,4,NA,57
"1203","ID004","ID173",0,0.03033910505,FALSE,0,0.00104976083540635,0.0998367274934953,0.0048,"unrelated","N",17,4,NA,57
"1205","ID004","ID176",0.0253164556962025,0.086956522,FALSE,0.025974025974026,0.0241000699684194,0.716606713500863,0,"unrelated","N",11,4,NA,74
"1207","ID176","ID004",0.0253164556962025,0.086956522,FALSE,0.025974025974026,0.0241000699684194,0.716606713500863,0,"unrelated","N",11,4,NA,74
"1209","ID008","ID012",0,0.044452735875,FALSE,0.0135135135135135,0.0131060467935146,0.3912707053669,0.0078,"unrelated","N",25,10,10,147
"1211","ID012","ID008",0,0.044452735875,FALSE,0.0135135135135135,0.0131060467935146,0.3912707053669,0.0078,"unrelated","N",25,10,10,147
"1213","ID013","ID008",0.0104166666666667,0.049390384125,FALSE,0.0138888888888889,0.0182479044103298,0.669349776738692,0,"unrelated","N",7,13,12,181
"1215","ID008","ID013",0.0104166666666667,0.049390384125,FALSE,0.0138888888888889,0.0182479044103298,0.669349776738692,0,"unrelated","N",7,13,12,181
"1217","ID014","ID008",0,0.026850172725,FALSE,0,0.00598007418849612,0.28803095193867,0,"unrelated","N",10,13,12,173
"1219","ID008","ID014",0,0.026850172725,FALSE,0,0.00598007418849612,0.28803095193867,0,"unrelated","N",10,13,12,173
"1221","ID008","ID015",0,0.024539877,FALSE,0,0.00296784856729423,0.12751227846017,0.0055,"unrelated","N",1,13,11,187
"1223","ID015","ID008",0,0.024539877,FALSE,0,0.00296784856729423,0.12751227846017,0.0055,"unrelated","N",1,13,11,187
"1225","ID008","ID018",0.0772946859903382,0.069654633525,TRUE,0.0310880829015544,0.0304234440028482,0.881548925569172,0.0356,"unrelated","N",4,12,8,186
"1227","ID018","ID008",0.0772946859903382,0.069654633525,TRUE,0.0310880829015544,0.0304234440028482,0.881548925569172,0.0356,"unrelated","N",4,12,8,186
"1229","ID008","ID020",0.0843672456575682,0.106392443675,FALSE,0.0632690882134915,0.0639544243369716,0.792284982167141,0.3492,"paternal","N",5,13,12,343
"1231","ID020","ID008",0.0843672456575682,0.106392443675,FALSE,0.0632690882134915,0.0639544243369716,0.792284982167141,0.3492,"paternal","N",5,13,12,343
"1233","ID008","ID021",0,0.0459836551,FALSE,0.0118343195266272,0.016547453819183,0.443569738179474,0.0182,"unrelated","N",3,12,9,193
"1235","ID021","ID008",0,0.0459836551,FALSE,0.0118343195266272,0.016547453819183,0.443569738179474,0.0182,"unrelated","N",3,12,9,193
"1237","ID022","ID008",0,0.041666667,FALSE,0.0131578947368421,0.0118141171413886,0.552549648154638,0,"unrelated","N",15,13,12,182
"1239","ID008","ID022",0,0.041666667,FALSE,0.0131578947368421,0.0118141171413886,0.552549648154638,0,"unrelated","N",15,13,12,182
"1241","ID027","ID008",0.0436681222707424,0.058479532,FALSE,0.0223463687150838,0.0220976595264352,0.741082820903694,0.0235,"unrelated","N",27,13,12,218
"1243","ID008","ID027",0.0436681222707424,0.058479532,FALSE,0.0223463687150838,0.0220976595264352,0.741082820903694,0.0235,"unrelated","N",27,13,12,218
"1245","ID008","ID029",0,0.0600075377,FALSE,0.0208333333333333,0.0238942263485698,0.465599570850557,0.0433,"distant","N",2,13,10,254
"1247","ID029","ID008",0,0.0600075377,FALSE,0.0208333333333333,0.0238942263485698,0.465599570850557,0.0433,"distant","N",2,13,10,254
"1249","ID030","ID008",0,0.017391304,FALSE,0,0.00215436421013421,0.123753295190536,0,"unrelated","N",15,11,11,145
"1251","ID008","ID030",0,0.017391304,FALSE,0,0.00215436421013421,0.123753295190536,0,"unrelated","N",15,11,11,145
"1253","ID008","ID031",0.0307692307692308,0.108527132,FALSE,0.0487804878048781,0.0509202950372123,0.768841956959744,0,"unrelated","N",13,5,NA,120
"1255","ID031","ID008",0.0307692307692308,0.108527132,FALSE,0.0487804878048781,0.0509202950372123,0.768841956959744,0,"unrelated","N",13,5,NA,120
"1257","ID008","ID034",0,0.026675676,FALSE,0,0.00569695460960865,0.264997629512844,0,"unrelated","N",2,13,10,183
"1259","ID034","ID008",0,0.026675676,FALSE,0,0.00569695460960865,0.264997629512844,0,"unrelated","N",2,13,10,183
"1261","ID035","ID008",0.00970873786407767,0.03448774205,FALSE,0.010989010989011,0.0101014122174774,0.382435267181605,0.04,"distant","N",0,13,12,200
"1263","ID008","ID035",0.00970873786407767,0.03448774205,FALSE,0.010989010989011,0.0101014122174774,0.382435267181605,0.04,"distant","N",0,13,12,200
"1265","ID008","ID036",0.031413612565445,0.062111801,FALSE,0.0234606123151015,0.0252055677964203,0.778069502459749,0,"unrelated","N",5,13,7,179
"1267","ID036","ID008",0.031413612565445,0.062111801,FALSE,0.0234606123151015,0.0252055677964203,0.778069502459749,0,"unrelated","N",5,13,7,179
"1269","ID008","ID037",0,0.034482759,FALSE,0,0.00681393870517903,0.227093213725826,0,"unrelated","N",1,10,8,135
"1271","ID037","ID008",0,0.034482759,FALSE,0,0.00681393870517903,0.227093213725826,0,"unrelated","N",1,10,8,135
"1273","ID038","ID008",0,0.032,FALSE,0,0.00662130606710608,0.266103639607447,0,"unrelated","N",16,10,10,149
"1275","ID008","ID038",0,0.032,FALSE,0,0.00662130606710608,0.266103639607447,0,"unrelated","N",16,10,10,149
"1277","ID041","ID008",0,0.026315789,FALSE,0,0.00473566840332097,0.238482306914083,0.0267,"unrelated","N",18,13,12,199
"1279","ID008","ID041",0,0.026315789,FALSE,0,0.00473566840332097,0.238482306914083,0.0267,"unrelated","N",18,13,12,199
"1281","ID008","ID042",0,0.040275258125,FALSE,0.0126582278481013,0.0108200388714685,0.562509299304039,0,"unrelated","N",21,13,12,171
"1283","ID042","ID008",0,0.040275258125,FALSE,0.0126582278481013,0.0108200388714685,0.562509299304039,0,"unrelated","N",21,13,12,171
"1285","ID008","ID044",0,0,FALSE,0,0.000308611898869444,0.0273790038380138,0.0069,"unrelated","N",10,7,NA,112
"1287","ID044","ID008",0,0,FALSE,0,0.000308611898869444,0.0273790038380138,0.0069,"unrelated","N",10,7,NA,112
"1289","ID045","ID008",0,0.0270410065,FALSE,0,0.00611495744775481,0.372038754257273,0,"unrelated","N",0,13,12,172
"1291","ID008","ID045",0,0.0270410065,FALSE,0,0.00611495744775481,0.372038754257273,0,"unrelated","N",0,13,12,172
"1293","ID046","ID008",0.0144927536231884,0.058823529,FALSE,0.0173163418290855,0.0163052781979215,0.618257658627653,0,"unrelated","N",13,9,9,133
"1295","ID008","ID046",0.0144927536231884,0.058823529,FALSE,0.0173163418290855,0.0163052781979215,0.618257658627653,0,"unrelated","N",13,9,9,133
"1297","ID008","ID049",0.104089219330855,0.06863590265,TRUE,0.0294117647058824,0.0296638454316553,0.851746267483585,0.0367,"distant","N",3,13,9,237
"1299","ID049","ID008",0.104089219330855,0.06863590265,TRUE,0.0294117647058824,0.0296638454316553,0.851746267483585,0.0367,"distant","N",3,13,9,237
"1301","ID050","ID008",0,0.04,FALSE,0.0119760479041916,0.0127495003489126,0.38239172609504,0,"unrelated","N",5,12,7,160
"1303","ID008","ID050",0,0.04,FALSE,0.0119760479041916,0.0127495003489126,0.38239172609504,0,"unrelated","N",5,12,7,160
"1305","ID008","ID051",0,0.055305939425,FALSE,0.0205656886069257,0.0204795941170026,0.469139684021828,0,"unrelated","N",8,13,12,205
"1307","ID051","ID008",0,0.055305939425,FALSE,0.0205656886069257,0.0204795941170026,0.469139684021828,0,"unrelated","N",8,13,12,205
"1309","ID008","ID052",0.0205128205128205,0.03922213595,FALSE,0.0117647058823529,0.0114458113414916,0.413528226328826,0.0291,"unrelated","N",3,13,12,186
"1311","ID052","ID008",0.0205128205128205,0.03922213595,FALSE,0.0117647058823529,0.0114458113414916,0.413528226328826,0.0291,"unrelated","N",3,13,12,186
"1313","ID053","ID008",0,0.041965428975,FALSE,0.012987012987013,0.0125458824926877,0.563738966397282,0,"unrelated","N",3,13,9,192
"1315","ID008","ID053",0,0.041965428975,FALSE,0.012987012987013,0.0125458824926877,0.563738966397282,0,"unrelated","N",3,13,9,192
"1317","ID054","ID008",0,0.028776978,FALSE,0,0.00628762862735689,0.300626137599164,0,"unrelated","N",11,13,12,190
"1319","ID008","ID054",0,0.028776978,FALSE,0,0.00628762862735689,0.300626137599164,0,"unrelated","N",11,13,12,190
"1321","ID055","ID008",0,0.030075188,FALSE,0,0.00524566179047996,0.378673696563631,0,"unrelated","N",8,13,12,175
"1323","ID008","ID055",0,0.030075188,FALSE,0,0.00524566179047996,0.378673696563631,0,"unrelated","N",8,13,12,175
"1325","ID056","ID008",0,0.01408700425,FALSE,0,0.000777844739314391,0.057458342608883,0.0494,"distant","N",1,13,12,171
"1327","ID008","ID056",0,0.01408700425,FALSE,0,0.000777844739314391,0.057458342608883,0.0494,"distant","N",1,13,12,171
"1329","ID008","ID057",0.0816326530612245,0.0764453699,TRUE,0.0287769784172662,0.0315058899709792,0.866669647444211,0.1011,"paternal","N",11,10,9,175
"1331","ID057","ID008",0.0816326530612245,0.0764453699,TRUE,0.0287769784172662,0.0315058899709792,0.866669647444211,0.1011,"paternal","N",11,10,9,175
"1333","ID008","ID058",0,0.037272903975,FALSE,0.0114285714285714,0.0112683696677104,0.373450473011565,0,"unrelated","N",0,13,12,204
"1335","ID058","ID008",0,0.037272903975,FALSE,0.0114285714285714,0.0112683696677104,0.373450473011565,0,"unrelated","N",0,13,12,204
"1337","ID008","ID059",0.142857142857143,0.129649758825,TRUE,0.0579723674383869,0.0599189019967105,0.916818375203566,0,"unrelated","N",14,5,NA,115
"1339","ID059","ID008",0.142857142857143,0.129649758825,TRUE,0.0579723674383869,0.0599189019967105,0.916818375203566,0,"unrelated","N",14,5,NA,115
"1341","ID008","ID061",0,0.0571531345,FALSE,0.0150375939849624,0.0211066803351408,0.484600189500131,0.0058,"unrelated","N",9,9,3,156
"1343","ID061","ID008",0,0.0571531345,FALSE,0.0150375939849624,0.0211066803351408,0.484600189500131,0.0058,"unrelated","N",9,9,3,156
"1345","ID062","ID008",0.0994475138121547,0.086360161625,TRUE,0.0372670807453416,0.0373152363461453,0.72435869223524,0.0777,"distant","N",12,7,NA,158
"1347","ID008","ID062",0.0994475138121547,0.086360161625,TRUE,0.0372670807453416,0.0373152363461453,0.72435869223524,0.0777,"distant","N",12,7,NA,158
"1349","ID008","ID063",0.0786516853932584,0.111943515675,FALSE,0.0634920634920635,0.0646658741571795,0.785123023294683,0.0184,"unrelated","N",21,12,11,298
"1351","ID063","ID008",0.0786516853932584,0.111943515675,FALSE,0.0634920634920635,0.0646658741571795,0.785123023294683,0.0184,"unrelated","N",21,12,11,298
"1353","ID064","ID008",0.101063829787234,0.0916738509,TRUE,0.0502092050209205,0.0514399525190531,0.90042186666235,0.2071,"paternal","N",6,13,6,313
"1355","ID008","ID064",0.101063829787234,0.0916738509,TRUE,0.0502092050209205,0.0514399525190531,0.90042186666235,0.2071,"paternal","N",6,13,6,313
"1357","ID066","ID008",0.0115606936416185,0.041965428975,FALSE,0.0132891832229581,0.013156501108515,0.56460782740955,0,"unrelated","N",4,13,12,170
"1359","ID008","ID066",0.0115606936416185,0.041965428975,FALSE,0.0132891832229581,0.013156501108515,0.56460782740955,0,"unrelated","N",4,13,12,170
"1361","ID008","ID073",0.0078125,0.059701493,FALSE,0.0212765957446809,0.0243227730631612,0.597378909781013,0.0204,"unrelated","N",25,13,12,246
"1363","ID073","ID008",0.0078125,0.059701493,FALSE,0.0212765957446809,0.0243227730631612,0.597378909781013,0.0204,"unrelated","N",25,13,12,246
"1365","ID074","ID008",0.0233918128654971,0.04652993965,FALSE,0.0135135135135135,0.0144491387676621,0.610104031460253,0.0294,"unrelated","N",20,13,12,164
"1367","ID008","ID074",0.0233918128654971,0.04652993965,FALSE,0.0135135135135135,0.0144491387676621,0.610104031460253,0.0294,"unrelated","N",20,13,12,164
"1369","ID076","ID008",0,0.025,FALSE,0,0.00500870628180112,0.181371369410682,0,"unrelated","N",10,13,12,179
"1371","ID008","ID076",0,0.025,FALSE,0,0.00500870628180112,0.181371369410682,0,"unrelated","N",10,13,12,179
"1373","ID008","ID078",0,0.014814815,FALSE,0,0.00194687244860804,0.122573845887606,0,"unrelated","N",16,13,12,191
"1375","ID078","ID008",0,0.014814815,FALSE,0,0.00194687244860804,0.122573845887606,0,"unrelated","N",16,13,12,191
"1377","ID079","ID008",0,0,FALSE,0,0.000328484070833999,0.0431717001672896,0,"unrelated","N",2,13,10,186
"1379","ID008","ID079",0,0,FALSE,0,0.000328484070833999,0.0431717001672896,0,"unrelated","N",2,13,10,186
"1381","ID080","ID008",0,0.037391994775,FALSE,0,0.00882549813408973,0.296642616815701,0,"unrelated","N",12,10,10,139
"1383","ID008","ID080",0,0.037391994775,FALSE,0,0.00882549813408973,0.296642616815701,0,"unrelated","N",12,10,10,139
"1385","ID008","ID081",0,0.04617187485,FALSE,0.0143884892086331,0.013982347006871,0.556360850331125,0,"unrelated","N",20,11,11,155
"1387","ID081","ID008",0,0.04617187485,FALSE,0.0143884892086331,0.013982347006871,0.556360850331125,0,"unrelated","N",20,11,11,155
"1389","ID008","ID083",0,0.015154406525,FALSE,0,0.00141693473988577,0.0805801653188979,0.0055,"unrelated","N",4,13,8,181
"1391","ID083","ID008",0,0.015154406525,FALSE,0,0.00141693473988577,0.0805801653188979,0.0055,"unrelated","N",4,13,8,181
"1393","ID008","ID084",0.0558659217877095,0.066298343,FALSE,0.0249223602484472,0.0288436886294644,0.799484532556398,0.0137,"unrelated","N",3,13,9,169
"1395","ID084","ID008",0.0558659217877095,0.066298343,FALSE,0.0249223602484472,0.0288436886294644,0.799484532556398,0.0137,"unrelated","N",3,13,9,169
"1397","ID086","ID008",0,0.0615463922,FALSE,0.0216216216216216,0.0254039662083303,0.67013189648382,0.0308,"unrelated","N",6,13,6,214
"1399","ID008","ID086",0,0.0615463922,FALSE,0.0216216216216216,0.0254039662083303,0.67013189648382,0.0308,"unrelated","N",6,13,6,214
"1401","ID008","ID087",0.200626959247649,0.092598453275,TRUE,0.050933932895192,0.051566730472721,0.970929803655578,0,"unrelated","N",1,12,11,263
"1403","ID087","ID008",0.200626959247649,0.092598453275,TRUE,0.050933932895192,0.051566730472721,0.970929803655578,0,"unrelated","N",1,12,11,263
"1405","ID008","ID089",0,0.030775194025,FALSE,0,0.00802308826824629,0.486840781386083,0,"unrelated","N",9,13,12,171
"1407","ID089","ID008",0,0.030775194025,FALSE,0,0.00802308826824629,0.486840781386083,0,"unrelated","N",9,13,12,171
"1409","ID091","ID008",0.0287081339712919,0.072923018625,FALSE,0.0327868852459016,0.0328505584621883,0.877226643152665,0,"unrelated","N",9,11,3,189
"1411","ID008","ID091",0.0287081339712919,0.072923018625,FALSE,0.0327868852459016,0.0328505584621883,0.877226643152665,0,"unrelated","N",9,11,3,189
"1413","ID092","ID008",0.0176991150442478,0.075291858475,FALSE,0.0317460317460317,0.033987998749735,0.872405918089124,0.0173,"unrelated","N",5,13,7,213
"1415","ID008","ID092",0.0176991150442478,0.075291858475,FALSE,0.0317460317460317,0.033987998749735,0.872405918089124,0.0173,"unrelated","N",5,13,7,213
"1417","ID093","ID008",0.0112359550561798,0.038461538,FALSE,0.0121951219512195,0.00990543110761727,0.508220964488477,0.0027,"unrelated","N",8,13,12,175
"1419","ID008","ID093",0.0112359550561798,0.038461538,FALSE,0.0121951219512195,0.00990543110761727,0.508220964488477,0.0027,"unrelated","N",8,13,12,175
"1421","ID095","ID008",0,0.01408700425,FALSE,0,0.000722925093382698,0.0608976479480713,0,"unrelated","N",7,13,12,175
"1423","ID008","ID095",0,0.01408700425,FALSE,0,0.000722925093382698,0.0608976479480713,0,"unrelated","N",7,13,12,175
"1425","ID097","ID008",0,0.01980198,FALSE,0,0.00100218234535762,0.0875903771822292,9e-04,"unrelated","N",25,9,9,127
"1427","ID008","ID097",0,0.01980198,FALSE,0,0.00100218234535762,0.0875903771822292,9e-04,"unrelated","N",25,9,9,127
"1429","ID098","ID008",0,0.054823259375,FALSE,0.0143884892086331,0.0193336715079919,0.738779598271891,0,"unrelated","N",1,11,10,169
"1431","ID008","ID098",0,0.054823259375,FALSE,0.0143884892086331,0.0193336715079919,0.738779598271891,0,"unrelated","N",1,11,10,169
"1433","ID099","ID008",0.00985221674876847,0.053700344475,FALSE,0.0135135135135135,0.0186472318811636,0.669213450034194,0,"unrelated","N",10,13,12,192
"1435","ID008","ID099",0.00985221674876847,0.053700344475,FALSE,0.0135135135135135,0.0186472318811636,0.669213450034194,0,"unrelated","N",10,13,12,192
"1437","ID008","ID100",0.010752688172043,0.058832230725,FALSE,0.0229228243021346,0.0227482853606599,0.713366339471627,0,"unrelated","N",11,13,12,178
"1439","ID100","ID008",0.010752688172043,0.058832230725,FALSE,0.0229228243021346,0.0227482853606599,0.713366339471627,0,"unrelated","N",11,13,12,178
"1441","ID008","ID102",0,0.014928178525,FALSE,0,0.00134642240134221,0.0893106437577963,0.026,"unrelated","N",6,13,12,174
"1443","ID102","ID008",0,0.014928178525,FALSE,0,0.00134642240134221,0.0893106437577963,0.026,"unrelated","N",6,13,12,174
"1445","ID104","ID008",0.0568181818181818,0.05988024,FALSE,0.0240963855421687,0.024084499269365,0.786341036439917,0,"unrelated","N",2,12,11,167
"1447","ID008","ID104",0.0568181818181818,0.05988024,FALSE,0.0240963855421687,0.024084499269365,0.786341036439917,0,"unrelated","N",2,12,11,167
"1449","ID105","ID008",0.105527638190955,0.102389078,TRUE,0.0592105263157895,0.0603210632796671,0.749331353386116,0.2537,"paternal","N",0,13,12,331
"1451","ID008","ID105",0.105527638190955,0.102389078,TRUE,0.0592105263157895,0.0603210632796671,0.749331353386116,0.2537,"paternal","N",0,13,12,331
"1453","ID008","ID107",0,0.0497574629,FALSE,0.0122699386503067,0.0173292943521285,0.592536082533311,0,"unrelated","N",23,13,12,186
"1455","ID107","ID008",0,0.0497574629,FALSE,0.0122699386503067,0.0173292943521285,0.592536082533311,0,"unrelated","N",23,13,12,186
"1457","ID008","ID108",0,0.026315789,FALSE,0,0.00477536632789808,0.207557554105283,0.0034,"unrelated","N",1,13,12,187
"1459","ID108","ID008",0,0.026315789,FALSE,0,0.00477536632789808,0.207557554105283,0.0034,"unrelated","N",1,13,12,187
"1461","ID110","ID008",0.112956810631229,0.0878156384,TRUE,0.0425531914893617,0.0449294398703596,0.927544678237884,0.319,"paternal","N",8,10,4,256
"1463","ID008","ID110",0.112956810631229,0.0878156384,TRUE,0.0425531914893617,0.0449294398703596,0.927544678237884,0.319,"paternal","N",8,10,4,256
"1465","ID112","ID008",0.0821917808219178,0.049382716,TRUE,0.0132014639247124,0.016142481629319,0.694601652060004,0.0282,"unrelated","N",6,13,12,198
"1467","ID008","ID112",0.0821917808219178,0.049382716,TRUE,0.0132014639247124,0.016142481629319,0.694601652060004,0.0282,"unrelated","N",6,13,12,198
"1469","ID113","ID008",0,0.046256296275,FALSE,0.0129032258064516,0.0141946717993922,0.451821452126678,0,"unrelated","N",5,12,7,165
"1471","ID008","ID113",0,0.046256296275,FALSE,0.0129032258064516,0.0141946717993922,0.451821452126678,0,"unrelated","N",5,12,7,165
"1473","ID114","ID008",0.166153846153846,0.092050209,TRUE,0.0479619065145381,0.0497305628989886,0.962177287534803,0.1266,"distant","N",3,13,12,269
"1475","ID008","ID114",0.166153846153846,0.092050209,TRUE,0.0479619065145381,0.0497305628989886,0.962177287534803,0.1266,"distant","N",3,13,12,269
"1477","ID116","ID008",0,0.061538462,FALSE,0.0150375939849624,0.0202074395599862,0.478333077636125,0.0037,"unrelated","N",10,8,NA,155
"1479","ID008","ID116",0,0.061538462,FALSE,0.0150375939849624,0.0202074395599862,0.478333077636125,0.0037,"unrelated","N",10,8,NA,155
"1481","ID117","ID008",0.0638297872340425,0.106557377,FALSE,0.0590717299578059,0.0599194781614277,0.827539649415804,0.0261,"unrelated","N",18,12,11,249
"1483","ID008","ID117",0.0638297872340425,0.106557377,FALSE,0.0590717299578059,0.0599194781614277,0.827539649415804,0.0261,"unrelated","N",18,12,11,249
"1485","ID008","ID118",0,0.04257631775,FALSE,0.0130718954248366,0.012692945442214,0.567083350281467,0,"unrelated","N",10,13,12,183
"1487","ID118","ID008",0,0.04257631775,FALSE,0.0130718954248366,0.012692945442214,0.567083350281467,0,"unrelated","N",10,13,12,183
"1489","ID008","ID119",0,0.027777778,FALSE,0,0.00579730331062723,0.253081410338236,0.0238,"unrelated","N",15,13,12,173
"1491","ID119","ID008",0,0.027777778,FALSE,0,0.00579730331062723,0.253081410338236,0.0238,"unrelated","N",15,13,12,173
"1493","ID008","ID121",0.0106382978723404,0.038216561,FALSE,0.0117303061575507,0.0104414920416177,0.447047818560349,0.0513,"distant","N",4,13,12,181
"1495","ID121","ID008",0.0106382978723404,0.038216561,FALSE,0.0117303061575507,0.0104414920416177,0.447047818560349,0.0513,"distant","N",4,13,12,181
"1497","ID123","ID008",0.0102040816326531,0.051282051,FALSE,0.0132450331125828,0.0157260162134898,0.630329892976326,0,"unrelated","N",5,13,12,188
"1499","ID008","ID123",0.0102040816326531,0.051282051,FALSE,0.0132450331125828,0.0157260162134898,0.630329892976326,0,"unrelated","N",5,13,12,188
"1501","ID008","ID125",0,0.028576567725,FALSE,0,0.00492588430833855,0.280459725398325,0.0673,"distant","N",3,13,9,169
"1503","ID125","ID008",0,0.028576567725,FALSE,0,0.00492588430833855,0.280459725398325,0.0673,"distant","N",3,13,9,169
"1505","ID130","ID008",0.0794701986754967,0.0893058234,FALSE,0.0469483568075117,0.0478242167621999,0.940815967742856,0.0524,"distant","N",13,13,12,266
"1507","ID008","ID130",0.0794701986754967,0.0893058234,FALSE,0.0469483568075117,0.0478242167621999,0.940815967742856,0.0524,"distant","N",13,13,12,266
"1509","ID008","ID132",0.0292682926829268,0.11827957,FALSE,0.0609756097560976,0.0617851531916967,0.835509774039832,0.066,"distant","N",22,8,8,185
"1511","ID132","ID008",0.0292682926829268,0.11827957,FALSE,0.0609756097560976,0.0617851531916967,0.835509774039832,0.066,"distant","N",22,8,8,185
"1513","ID008","ID134",0,0.055256292425,FALSE,0.0213903743315508,0.0204919480977378,0.716691879575761,0,"unrelated","N",7,13,12,187
"1515","ID134","ID008",0,0.055256292425,FALSE,0.0213903743315508,0.0204919480977378,0.716691879575761,0,"unrelated","N",7,13,12,187
"1517","ID008","ID135",0.00869565217391304,0.034682081,FALSE,0.0104712041884817,0.00851857800040222,0.31790289758887,0,"unrelated","N",3,13,9,223
"1519","ID135","ID008",0.00869565217391304,0.034682081,FALSE,0.0104712041884817,0.00851857800040222,0.31790289758887,0,"unrelated","N",3,13,9,223
"1521","ID008","ID137",0.0875420875420875,0.104814984625,FALSE,0.0573770491803279,0.0593825721099174,0.836305133014485,0,"unrelated","N",3,11,11,256
"1523","ID137","ID008",0.0875420875420875,0.104814984625,FALSE,0.0573770491803279,0.0593825721099174,0.836305133014485,0,"unrelated","N",3,11,11,256
"1525","ID008","ID140",0,0.0465253079,FALSE,0,0.0123018581863292,0.554219148954081,0,"unrelated","N",1,9,9,129
"1527","ID140","ID008",0,0.0465253079,FALSE,0,0.0123018581863292,0.554219148954081,0,"unrelated","N",1,9,9,129
"1529","ID008","ID141",0,0.0354061314,FALSE,0,0.00811578907072081,0.463217345971933,0,"unrelated","N",3,11,11,154
"1531","ID141","ID008",0,0.0354061314,FALSE,0,0.00811578907072081,0.463217345971933,0,"unrelated","N",3,11,11,154
"1533","ID142","ID008",0,0.054066339025,FALSE,0.0170940170940171,0.0155091431973416,0.470837109492493,0,"unrelated","N",12,6,NA,120
"1535","ID008","ID142",0,0.054066339025,FALSE,0.0170940170940171,0.0155091431973416,0.470837109492493,0,"unrelated","N",12,6,NA,120
"1537","ID144","ID008",0.0106951871657754,0.050330488725,FALSE,0.0133333333333333,0.0175196402400875,0.650223702301094,0,"unrelated","N",12,13,12,180
"1539","ID008","ID144",0.0106951871657754,0.050330488725,FALSE,0.0133333333333333,0.0175196402400875,0.650223702301094,0,"unrelated","N",12,13,12,180
"1541","ID146","ID008",0,0.049697204975,FALSE,0.0133333333333333,0.0144660586576543,0.601024815312717,0,"unrelated","N",12,13,12,179
"1543","ID008","ID146",0,0.049697204975,FALSE,0.0133333333333333,0.0144660586576543,0.601024815312717,0,"unrelated","N",12,13,12,179
"1545","ID147","ID008",0.0296296296296296,0.090909091,FALSE,0.0490196078431373,0.0502882257561781,0.953924071846638,0,"unrelated","N",6,13,12,246
"1547","ID008","ID147",0.0296296296296296,0.090909091,FALSE,0.0490196078431373,0.0502882257561781,0.953924071846638,0,"unrelated","N",6,13,12,246
"1549","ID008","ID149",0,0.065235307875,FALSE,0.019047619047619,0.019805172265287,0.690341734623647,0.006,"unrelated","N",12,6,NA,114
"1551","ID149","ID008",0,0.065235307875,FALSE,0.019047619047619,0.019805172265287,0.690341734623647,0.006,"unrelated","N",12,6,NA,114
"1553","ID150","ID008",0.12624584717608,0.0854723703,TRUE,0.0408163265306122,0.0427241756980597,0.944307142942777,0.0154,"unrelated","N",1,13,11,253
"1555","ID008","ID150",0.12624584717608,0.0854723703,TRUE,0.0408163265306122,0.0427241756980597,0.944307142942777,0.0154,"unrelated","N",1,13,11,253
"1557","ID151","ID008",0.242990654205607,0.086044880425,TRUE,0.0227272727272727,0.025597846419838,0.835915656802828,0.0081,"unrelated","N",13,5,NA,83
"1559","ID008","ID151",0.242990654205607,0.086044880425,TRUE,0.0227272727272727,0.025597846419838,0.835915656802828,0.0081,"unrelated","N",13,5,NA,83
"1561","ID008","ID152",0,0.014393740275,FALSE,0,0.000967784279655565,0.0803620645959063,0,"unrelated","N",5,13,12,170
"1563","ID152","ID008",0,0.014393740275,FALSE,0,0.000967784279655565,0.0803620645959063,0,"unrelated","N",5,13,12,170
"1565","ID153","ID008",0.104166666666667,0.109456143625,FALSE,0.0622222222222222,0.0627750190003891,0.747215789807191,0.1747,"paternal","N",10,9,NA,238
"1567","ID008","ID153",0.104166666666667,0.109456143625,FALSE,0.0622222222222222,0.0627750190003891,0.747215789807191,0.1747,"paternal","N",10,9,NA,238
"1569","ID159","ID008",0,0.0625,FALSE,0.0216216216216216,0.025741769307451,0.687298663732643,0,"unrelated","N",11,13,12,222
"1571","ID008","ID159",0,0.0625,FALSE,0.0216216216216216,0.025741769307451,0.687298663732643,0,"unrelated","N",11,13,12,222
"1573","ID008","ID160",0,0.02739726,FALSE,0,0.00573661560609541,0.251633040409046,0.0112,"unrelated","N",10,13,12,178
"1575","ID160","ID008",0,0.02739726,FALSE,0,0.00573661560609541,0.251633040409046,0.0112,"unrelated","N",10,13,12,178
"1577","ID008","ID162",0.0736842105263158,0.08974359,FALSE,0.0392156862745098,0.0407314394753054,0.810634700695423,0.0014,"unrelated","N",11,7,NA,170
"1579","ID162","ID008",0.0736842105263158,0.08974359,FALSE,0.0392156862745098,0.0407314394753054,0.810634700695423,0.0014,"unrelated","N",11,7,NA,170
"1581","ID008","ID164",0.37696335078534,0.112676056,TRUE,0.0547945205479452,0.0555128222323936,0.984122331157916,0.245,"maternal","N",8,8,8,143
