"ID1","ID2","HRO","relatedness","kintype","parent_offspring","agediff","yrsoverlap","adult_yrsoverlap","joint_sightings"
"ID028","ID040",0.905037194515443,NA,"no data","N",26,9,6,33
"ID040","ID028",0.905037194515443,NA,"no data","N",26,9,6,33
"ID045","ID040",0.615164003800851,0.0239,"unrelated","N",3,9,6,33
"ID040","ID045",0.615164003800851,0.0239,"unrelated","N",3,9,6,33
"ID040","ID044",0.814836640843866,0.0095,"unrelated","N",8,5,NA,28
"ID044","ID040",0.814836640843866,0.0095,"unrelated","N",8,5,NA,28
"ID006","ID040",0.15057805649946,NA,"no data","N",7,6,0,29
"ID040","ID006",0.15057805649946,NA,"no data","N",7,6,0,29
"ID043","ID040",0.796043879264786,0.0456,"distant","N",0,9,6,25
"ID040","ID043",0.796043879264786,0.0456,"distant","N",0,9,6,25
"ID042","ID040",0.0384159639424054,0,"unrelated","N",23,9,6,34
"ID040","ID042",0.0384159639424054,0,"unrelated","N",23,9,6,34
"ID101","ID040",0.71533428240201,0,"unrelated","N",4,9,6,33
"ID040","ID101",0.71533428240201,0,"unrelated","N",4,9,6,33
"ID040","ID085",0.462597122511834,0.0067,"unrelated","N",11,0,NA,2
"ID085","ID040",0.462597122511834,0.0067,"unrelated","N",11,0,NA,2
"ID019","ID040",0.751387094137368,0.0489,"distant","N",9,4,NA,19
"ID040","ID019",0.751387094137368,0.0489,"distant","N",9,4,NA,19
"ID040","ID172",0.602805643003064,0.0245,"unrelated","N",20,9,6,57
"ID172","ID040",0.602805643003064,0.0245,"unrelated","N",20,9,6,57
"ID040","ID174",0.162684960080595,NA,"no data","N",8,5,NA,20
"ID174","ID040",0.162684960080595,NA,"no data","N",8,5,NA,20
"ID056","ID040",0.815263633447446,0,"unrelated","N",3,9,6,31
"ID040","ID056",0.815263633447446,0,"unrelated","N",3,9,6,31
"ID040","ID030",0.806695659873781,0.0391,"distant","N",17,9,6,35
"ID030","ID040",0.806695659873781,0.0391,"distant","N",17,9,6,35
"ID040","ID010",0.113311837108619,NA,"no data","N",20,4,1,27
"ID010","ID040",0.113311837108619,NA,"no data","N",20,4,1,27
"ID018","ID040",0.22448986933093,0,"unrelated","N",2,9,5,63
"ID040","ID018",0.22448986933093,0,"unrelated","N",2,9,5,63
"ID040","ID144",0.249481473146693,0,"unrelated","N",14,9,6,45
"ID144","ID040",0.249481473146693,0,"unrelated","N",14,9,6,45
"ID040","ID051",0.52046946051412,0.0412,"distant","N",10,9,6,60
"ID051","ID040",0.52046946051412,0.0412,"distant","N",10,9,6,60
"ID040","ID105",0.213529805113914,0,"unrelated","N",2,9,6,209
"ID105","ID040",0.213529805113914,0,"unrelated","N",2,9,6,209
"ID040","ID175",0.735523199558391,NA,"no data","N",0,9,6,32
"ID175","ID040",0.735523199558391,NA,"no data","N",0,9,6,32
"ID126","ID040",0.133757771032878,NA,"no data","N",25,7,4,26
"ID040","ID126",0.133757771032878,NA,"no data","N",25,7,4,26
"ID003","ID040",0.119000664409331,0,"unrelated","N",3,9,6,29
"ID040","ID003",0.119000664409331,0,"unrelated","N",3,9,6,29
"ID171","ID040",0.344036969440202,0,"unrelated","N",2,9,5,125
"ID040","ID171",0.344036969440202,0,"unrelated","N",2,9,5,125
"ID130","ID040",0.324229616352236,0.0045,"unrelated","N",15,9,6,134
"ID040","ID130",0.324229616352236,0.0045,"unrelated","N",15,9,6,134
"ID122","ID040",0.879506672109943,NA,"no data","N",12,9,6,24
"ID040","ID122",0.879506672109943,NA,"no data","N",12,9,6,24
"ID118","ID040",0.134119587049941,0.0064,"unrelated","N",12,9,6,44
"ID040","ID118",0.134119587049941,0.0064,"unrelated","N",12,9,6,44
"ID033","ID040",0.67535403193348,0.0365,"distant","N",8,5,NA,21
"ID040","ID033",0.67535403193348,0.0365,"distant","N",8,5,NA,21
"ID161","ID040",0.711965159546293,NA,"no data","N",27,9,6,32
"ID040","ID161",0.711965159546293,NA,"no data","N",27,9,6,32
"ID040","ID147",0.151284187294863,0,"unrelated","N",9,9,6,100
"ID147","ID040",0.151284187294863,0,"unrelated","N",9,9,6,100
"ID048","ID040",0.28488470401134,NA,"no data","N",22,9,6,35
"ID040","ID048",0.28488470401134,NA,"no data","N",22,9,6,35
"ID120","ID040",0.247221315902109,1e-04,"unrelated","N",1,9,6,32
"ID040","ID120",0.247221315902109,1e-04,"unrelated","N",1,9,6,32
"ID040","ID015",0.636005657560501,0,"unrelated","N",1,9,6,41
"ID015","ID040",0.636005657560501,0,"unrelated","N",1,9,6,41
"ID040","ID132",0.160317131660319,0.0074,"unrelated","N",24,8,5,129
"ID132","ID040",0.160317131660319,0.0074,"unrelated","N",24,8,5,129
"ID040","ID176",0.328735685797802,0.0019,"unrelated","N",1,9,6,49
"ID176","ID040",0.328735685797802,0.0019,"unrelated","N",1,9,6,49
"ID162","ID040",0.522402328101877,0.0151,"unrelated","N",8,4,NA,76
"ID040","ID162",0.522402328101877,0.0151,"unrelated","N",8,4,NA,76
"ID071","ID040",0.50304743523143,NA,"no data","N",25,7,4,58
"ID040","ID071",0.50304743523143,NA,"no data","N",25,7,4,58
"ID133","ID040",0.841485747464314,0.0312,"unrelated","N",8,9,6,27
"ID040","ID133",0.841485747464314,0.0312,"unrelated","N",8,9,6,27
"ID041","ID040",0.414204630240322,0.0028,"unrelated","N",20,9,6,49
"ID040","ID041",0.414204630240322,0.0028,"unrelated","N",20,9,6,49
"ID040","ID116",0.660811636054012,0.0142,"unrelated","N",8,5,NA,45
"ID116","ID040",0.660811636054012,0.0142,"unrelated","N",8,5,NA,45
"ID138","ID040",0.154165400389712,0,"unrelated","N",7,5,0,24
"ID040","ID138",0.154165400389712,0,"unrelated","N",7,5,0,24
"ID040","ID158",0.129919069122524,0,"unrelated","N",12,9,6,28
"ID158","ID040",0.129919069122524,0,"unrelated","N",12,9,6,28
"ID164","ID040",0.169510365960123,0,"unrelated","N",10,8,5,116
"ID040","ID164",0.169510365960123,0,"unrelated","N",10,8,5,116
"ID040","ID154",0.767610165359929,NA,"no data","N",2,9,5,25
"ID154","ID040",0.767610165359929,NA,"no data","N",2,9,5,25
"ID040","ID054",0.297699678415545,0.0037,"unrelated","N",13,9,6,47
"ID054","ID040",0.297699678415545,0.0037,"unrelated","N",13,9,6,47
"ID040","ID135",0.678450243399756,0.0423,"distant","N",1,9,6,77
"ID135","ID040",0.678450243399756,0.0423,"distant","N",1,9,6,77
"ID040","ID020",0.185271527836675,0,"unrelated","N",7,9,6,220
"ID020","ID040",0.185271527836675,0,"unrelated","N",7,9,6,220
"ID040","ID124",0.691562201243326,NA,"no data","N",9,9,6,24
"ID124","ID040",0.691562201243326,NA,"no data","N",9,9,6,24
"ID040","ID141",0.019382035353603,0,"unrelated","N",5,9,6,45
"ID141","ID040",0.019382035353603,0,"unrelated","N",5,9,6,45
"ID063","ID040",0.181094773305043,0,"unrelated","N",23,9,6,205
"ID040","ID063",0.181094773305043,0,"unrelated","N",23,9,6,205
"ID040","ID026",0.663947938156162,0.0117,"unrelated","N",6,7,1,34
"ID026","ID040",0.663947938156162,0.0117,"unrelated","N",6,7,1,34
"ID002","ID040",0.558122513179172,0.0284,"unrelated","N",2,9,6,38
"ID040","ID002",0.558122513179172,0.0284,"unrelated","N",2,9,6,38
"ID040","ID079",0.785570373907329,0.0299,"unrelated","N",0,9,6,39
"ID079","ID040",0.785570373907329,0.0299,"unrelated","N",0,9,6,39
"ID166","ID040",0.693167625448255,0,"unrelated","N",6,7,0,28
"ID040","ID166",0.693167625448255,0,"unrelated","N",6,7,0,28
"ID156","ID040",0,0,"unrelated","N",23,9,6,27
"ID040","ID156",0,0,"unrelated","N",23,9,6,27
"ID008","ID040",0.134939290742702,0,"unrelated","N",3,9,6,129
"ID040","ID008",0.134939290742702,0,"unrelated","N",3,9,6,129
"ID040","ID109",0,NA,"no data","N",15,9,6,31
"ID109","ID040",0,NA,"no data","N",15,9,6,31
"ID040","ID121",0.358610514499569,0,"unrelated","N",6,9,6,44
"ID121","ID040",0.358610514499569,0,"unrelated","N",6,9,6,44
"ID040","ID004",0.130967538619403,0,"unrelated","N",12,1,NA,23
"ID004","ID040",0.130967538619403,0,"unrelated","N",12,1,NA,23
"ID040","ID094",0.100830315571074,NA,"no data","N",2,9,4,27
"ID094","ID040",0.100830315571074,NA,"no data","N",2,9,4,27
"ID080","ID040",0.781406773716254,0.0028,"unrelated","N",14,9,6,42
"ID040","ID080",0.781406773716254,0.0028,"unrelated","N",14,9,6,42
"ID040","ID036",0.255209450512043,0.0037,"unrelated","N",3,9,4,44
"ID036","ID040",0.255209450512043,0.0037,"unrelated","N",3,9,4,44
"ID168","ID040",0.756882236500449,NA,"no data","N",4,7,4,26
"ID040","ID168",0.756882236500449,NA,"no data","N",4,7,4,26
"ID040","ID081",0.189318399545753,0,"unrelated","N",22,9,6,48
"ID081","ID040",0.189318399545753,0,"unrelated","N",22,9,6,48
"ID040","ID072",0.885285604045864,0.0893,"distant","N",12,9,6,31
"ID072","ID040",0.885285604045864,0.0893,"distant","N",12,9,6,31
"ID040","ID037",0.834445499207446,0.0083,"unrelated","N",1,9,6,34
"ID037","ID040",0.834445499207446,0.0083,"unrelated","N",1,9,6,34
"ID137","ID040",0.239926869761425,3e-04,"unrelated","N",6,9,6,162
"ID040","ID137",0.239926869761425,3e-04,"unrelated","N",6,9,6,162
"ID055","ID040",0.0247655757069885,0,"unrelated","N",10,9,6,35
"ID040","ID055",0.0247655757069885,0,"unrelated","N",10,9,6,35
"ID114","ID040",0.272750834670151,0,"unrelated","N",5,9,6,151
"ID040","ID114",0.272750834670151,0,"unrelated","N",5,9,6,151
"ID060","ID040",0.59018315517812,NA,"no data","N",20,6,4,35
"ID040","ID060",0.59018315517812,NA,"no data","N",20,6,4,35
"ID040","ID152",0.833894908563484,0,"unrelated","N",7,9,6,28
"ID152","ID040",0.833894908563484,0,"unrelated","N",7,9,6,28
"ID040","ID082",0.52895177212887,NA,"no data","N",0,4,1,16
"ID082","ID040",0.52895177212887,NA,"no data","N",0,4,1,16
"ID040","ID112",0.103492130143475,0,"unrelated","N",8,9,6,57
"ID112","ID040",0.103492130143475,0,"unrelated","N",8,9,6,57
"ID031","ID040",0.351966807000255,0,"unrelated","N",11,2,NA,29
"ID040","ID031",0.351966807000255,0,"unrelated","N",11,2,NA,29
"ID040","ID163",0.57936678245394,0.0094,"unrelated","N",8,9,6,28
"ID163","ID040",0.57936678245394,0.0094,"unrelated","N",8,9,6,28
"ID155","ID040",0.760117903659301,NA,"no data","N",27,5,2,23
"ID040","ID155",0.760117903659301,NA,"no data","N",27,5,2,23
"ID113","ID040",0.127558316073442,0,"unrelated","N",3,8,4,34
"ID040","ID113",0.127558316073442,0,"unrelated","N",3,8,4,34
"ID040","ID117",0.181780809100996,0,"unrelated","N",20,9,6,145
"ID117","ID040",0.181780809100996,0,"unrelated","N",20,9,6,145
"ID095","ID040",0.819016421369343,0.0333,"unrelated","N",9,9,6,36
"ID040","ID095",0.819016421369343,0.0333,"unrelated","N",9,9,6,36
"ID040","ID160",0.89060351167835,0.0103,"unrelated","N",12,9,6,36
"ID160","ID040",0.89060351167835,0.0103,"unrelated","N",12,9,6,36
"ID011","ID040",0.566279847617347,0.0049,"unrelated","N",7,9,6,28
"ID040","ID011",0.566279847617347,0.0049,"unrelated","N",7,9,6,28
"ID040","ID103",0.909678982559659,0.4935,"maternal","Y",16,9,6,26
"ID103","ID040",0.909678982559659,0.4935,"maternal","Y",16,9,6,26
"ID040","ID053",0.0626099049394784,0,"unrelated","N",1,9,6,50
"ID053","ID040",0.0626099049394784,0,"unrelated","N",1,9,6,50
"ID050","ID040",0.731581034273057,0.0275,"unrelated","N",3,9,4,32
"ID040","ID050",0.731581034273057,0.0275,"unrelated","N",3,9,4,32
"ID139","ID040",0.0207540573425527,0.0068,"unrelated","N",2,9,4,26
"ID040","ID139",0.0207540573425527,0.0068,"unrelated","N",2,9,4,26
"ID040","ID170",0.732335824438591,0,"unrelated","N",13,9,6,29
"ID170","ID040",0.732335824438591,0,"unrelated","N",13,9,6,29
"ID040","ID106",0.1520027061823,NA,"no data","N",28,8,5,31
"ID106","ID040",0.1520027061823,NA,"no data","N",28,8,5,31
"ID091","ID040",0.11948675228841,0,"unrelated","N",7,7,0,66
"ID040","ID091",0.11948675228841,0,"unrelated","N",7,7,0,66
"ID062","ID040",0.531049557531755,0.0025,"unrelated","N",10,4,NA,55
"ID040","ID062",0.531049557531755,0.0025,"unrelated","N",10,4,NA,55
"ID040","ID046",0.0511297859754692,0,"unrelated","N",15,9,6,46
"ID046","ID040",0.0511297859754692,0,"unrelated","N",15,9,6,46
"ID040","ID173",0.768571234583722,0.0331,"unrelated","N",5,9,6,41
"ID173","ID040",0.768571234583722,0.0331,"unrelated","N",5,9,6,41
"ID040","ID035",0.660292728615444,0.0313,"unrelated","N",2,9,6,57
"ID035","ID040",0.660292728615444,0.0313,"unrelated","N",2,9,6,57
"ID145","ID040",0.0563686393857058,0.0199,"unrelated","N",7,5,0,22
"ID040","ID145",0.0563686393857058,0.0199,"unrelated","N",7,5,0,22
"ID076","ID040",0.804154850546267,0.0255,"unrelated","N",12,9,6,35
"ID040","ID076",0.804154850546267,0.0255,"unrelated","N",12,9,6,35
"ID040","ID125",0.263230287105521,0.0048,"unrelated","N",1,9,6,35
"ID125","ID040",0.263230287105521,0.0048,"unrelated","N",1,9,6,35
"ID092","ID040",0.276486366490931,0,"unrelated","N",3,9,4,72
"ID040","ID092",0.276486366490931,0,"unrelated","N",3,9,4,72
"ID104","ID040",0.138917297227788,0.0072,"unrelated","N",1,9,6,34
"ID040","ID104",0.138917297227788,0.0072,"unrelated","N",1,9,6,34
"ID088","ID040",0.169634386995455,0,"unrelated","N",11,9,6,30
"ID040","ID088",0.169634386995455,0,"unrelated","N",11,9,6,30
"ID009","ID040",0.183085341123104,0.01,"unrelated","N",13,-2,NA,0
"ID040","ID009",0.183085341123104,0.01,"unrelated","N",13,-2,NA,0
"ID040","ID084",0.281589339601303,0.0455,"distant","N",1,9,6,38
"ID084","ID040",0.281589339601303,0.0455,"distant","N",1,9,6,38
"ID040","ID134",0.0386178387369734,0,"unrelated","N",9,9,6,45
"ID134","ID040",0.0386178387369734,0,"unrelated","N",9,9,6,45
"ID040","ID150",0.27801062489217,0,"unrelated","N",2,9,6,132
"ID150","ID040",0.27801062489217,0,"unrelated","N",2,9,6,132
"ID040","ID128",0.855449281874894,0.0341,"unrelated","N",10,2,NA,8
"ID128","ID040",0.855449281874894,0.0341,"unrelated","N",10,2,NA,8
"ID129","ID040",0.0717011888459287,0.0053,"unrelated","N",13,1,NA,5
"ID040","ID129",0.0717011888459287,0.0053,"unrelated","N",13,1,NA,5
"ID017","ID040",0.176819403725175,NA,"no data","N",3,3,NA,30
"ID040","ID017",0.176819403725175,NA,"no data","N",3,3,NA,30
"ID040","ID049",0.364125157767064,0.0031,"unrelated","N",1,9,6,117
"ID049","ID040",0.364125157767064,0.0031,"unrelated","N",1,9,6,117
"ID057","ID040",0.28738233567522,0,"unrelated","N",13,9,6,95
"ID040","ID057",0.28738233567522,0,"unrelated","N",13,9,6,95
"ID131","ID090",0.915903295631107,NA,"no data","N",4,12,12,43
"ID090","ID131",0.915903295631107,NA,"no data","N",4,12,12,43
"ID090","ID111",0,NA,"no data","N",3,12,9,45
"ID111","ID090",0,NA,"no data","N",3,12,9,45
"ID177","ID090",0.0790645616298753,NA,"no data","N",4,12,12,43
"ID090","ID177",0.0790645616298753,NA,"no data","N",4,12,12,43
"ID090","ID123",0.166216391653994,NA,"no data","N",5,12,12,75
"ID123","ID090",0.166216391653994,NA,"no data","N",5,12,12,75
"ID090","ID005",0.0871211928435149,NA,"no data","N",1,12,12,48
"ID005","ID090",0.0871211928435149,NA,"no data","N",1,12,12,48
"ID034","ID090",0.765122531190465,NA,"no data","N",2,12,10,61
"ID090","ID034",0.765122531190465,NA,"no data","N",2,12,10,61
"ID090","ID148",0.0872487971101857,NA,"no data","N",9,10,NA,41
"ID148","ID090",0.0872487971101857,NA,"no data","N",9,10,NA,41
"ID090","ID169",0.108820656023992,NA,"no data","N",4,12,8,65
"ID169","ID090",0.108820656023992,NA,"no data","N",4,12,8,65
"ID090","ID032",0.629830345272977,NA,"no data","N",7,4,3,22
"ID032","ID090",0.629830345272977,NA,"no data","N",7,4,3,22
"ID143","ID090",0.0588759635554568,NA,"no data","N",0,12,12,47
"ID090","ID143",0.0588759635554568,NA,"no data","N",0,12,12,47
"ID096","ID090",0,NA,"no data","N",6,12,12,44
"ID090","ID096",0,NA,"no data","N",6,12,12,44
"ID052","ID090",0.579777306226964,NA,"no data","N",3,12,12,72
"ID090","ID052",0.579777306226964,NA,"no data","N",3,12,12,72
"ID090","ID070",0.875235182446748,NA,"no data","N",2,7,6,37
"ID070","ID090",0.875235182446748,NA,"no data","N",2,7,6,37
"ID007","ID090",0.109183720240622,NA,"no data","N",1,12,11,41
"ID090","ID007",0.109183720240622,NA,"no data","N",1,12,11,41
"ID047","ID090",0.804572737580946,NA,"no data","N",12,6,NA,30
"ID090","ID047",0.804572737580946,NA,"no data","N",12,6,NA,30
"ID090","ID093",0.29110688801141,NA,"no data","N",8,12,12,58
"ID093","ID090",0.29110688801141,NA,"no data","N",8,12,12,58
"ID067","ID090",0.156897819755148,NA,"no data","N",7,10,5,43
"ID090","ID067",0.156897819755148,NA,"no data","N",7,10,5,43
"ID151","ID090",0.155414041575143,NA,"no data","N",13,5,NA,39
"ID090","ID151",0.155414041575143,NA,"no data","N",13,5,NA,39
"ID090","ID159",0.459682148148059,NA,"no data","N",11,12,12,110
"ID159","ID090",0.459682148148059,NA,"no data","N",11,12,12,110
"ID167","ID090",0.16976473854937,NA,"no data","N",6,12,12,47
"ID090","ID167",0.16976473854937,NA,"no data","N",6,12,12,47
"ID029","ID090",0.366655674670652,NA,"no data","N",2,12,10,145
"ID090","ID029",0.366655674670652,NA,"no data","N",2,12,10,145
"ID066","ID090",0.243397996860091,NA,"no data","N",4,12,12,54
"ID090","ID066",0.243397996860091,NA,"no data","N",4,12,12,54
"ID098","ID090",0.324957191477077,NA,"no data","N",1,11,10,75
"ID090","ID098",0.324957191477077,NA,"no data","N",1,11,10,75
"ID064","ID090",0.356500552485089,NA,"no data","N",6,12,6,247
"ID090","ID064",0.356500552485089,NA,"no data","N",6,12,6,247
"ID107","ID090",0.625523791069442,NA,"no data","N",23,12,12,67
"ID090","ID107",0.625523791069442,NA,"no data","N",23,12,12,67
"ID090","ID127",0.70746802698652,NA,"no data","N",9,9,3,42
"ID127","ID090",0.70746802698652,NA,"no data","N",9,9,3,42
"ID090","ID102",0.939408036306316,NA,"no data","N",6,12,12,51
"ID102","ID090",0.939408036306316,NA,"no data","N",6,12,12,51
"ID024","ID090",0.140002401165432,NA,"no data","N",16,12,12,47
"ID090","ID024",0.140002401165432,NA,"no data","N",16,12,12,47
"ID077","ID090",0.021209586311838,NA,"no data","N",8,12,12,46
"ID090","ID077",0.021209586311838,NA,"no data","N",8,12,12,46
"ID165","ID090",0.64687137396784,NA,"no data","N",10,8,NA,44
"ID090","ID165",0.64687137396784,NA,"no data","N",10,8,NA,44
"ID090","ID068",0.376873455957064,NA,"no data","N",2,12,12,51
"ID068","ID090",0.376873455957064,NA,"no data","N",2,12,12,51
"ID090","ID016",0.478903473087727,NA,"no data","N",10,8,NA,45
"ID016","ID090",0.478903473087727,NA,"no data","N",10,8,NA,45
"ID090","ID099",0.200337855322469,NA,"no data","N",10,12,12,83
"ID099","ID090",0.200337855322469,NA,"no data","N",10,12,12,83
"ID153","ID090",0.189386548410717,NA,"no data","N",10,8,NA,192
"ID090","ID153",0.189386548410717,NA,"no data","N",10,8,NA,192
"ID013","ID090",0.153913601060796,NA,"no data","N",7,12,12,71
"ID090","ID013",0.153913601060796,NA,"no data","N",7,12,12,71
"ID090","ID136",0.0539964373622564,NA,"no data","N",7,11,5,40
"ID136","ID090",0.0539964373622564,NA,"no data","N",7,11,5,40
"ID090","ID142",0.596782314860656,NA,"no data","N",12,6,NA,48
"ID142","ID090",0.596782314860656,NA,"no data","N",12,6,NA,48
"ID058","ID090",0.625104894405442,NA,"no data","N",0,12,12,85
"ID090","ID058",0.625104894405442,NA,"no data","N",0,12,12,85
"ID119","ID090",0.389534701779051,NA,"no data","N",15,12,12,55
"ID090","ID119",0.389534701779051,NA,"no data","N",15,12,12,55
"ID075","ID090",0.757784540887081,NA,"no data","N",1,9,8,36
"ID090","ID075",0.757784540887081,NA,"no data","N",1,9,8,36
"ID090","ID014",0.884649042072895,NA,"no data","N",10,12,12,57
"ID014","ID090",0.884649042072895,NA,"no data","N",10,12,12,57
"ID090","ID061",0.79458795872903,NA,"maternal","N",9,9,3,68
"ID061","ID090",0.79458795872903,NA,"maternal","N",9,9,3,68
"ID090","ID012",0.542271652463898,NA,"no data","N",25,10,9,71
"ID012","ID090",0.542271652463898,NA,"no data","N",25,10,9,71
"ID115","ID090",0.869828403071667,NA,"no data","N",1,12,11,47
"ID090","ID115",0.869828403071667,NA,"no data","N",1,12,11,47
"ID090","ID038",0.752591383940169,NA,"no data","N",16,10,9,60
"ID038","ID090",0.752591383940169,NA,"no data","N",16,10,9,60
"ID090","ID110",0.387347736576695,NA,"no data","N",8,10,4,184
"ID110","ID090",0.387347736576695,NA,"no data","N",8,10,4,184
"ID090","ID001",0.19738646400725,NA,"no data","N",4,12,8,63
"ID001","ID090",0.19738646400725,NA,"no data","N",4,12,8,63
"ID039","ID090",0.123989186192781,NA,"no data","N",3,12,9,47
"ID090","ID039",0.123989186192781,NA,"no data","N",3,12,9,47
"ID090","ID028",0.833408195692169,NA,"no data","N",24,10,9,44
"ID028","ID090",0.833408195692169,NA,"no data","N",24,10,9,44
"ID045","ID090",0.738599174269083,NA,"no data","N",0,12,12,54
"ID090","ID045",0.738599174269083,NA,"no data","N",0,12,12,54
"ID090","ID044",0.922569471231569,NA,"no data","N",10,7,NA,37
"ID044","ID090",0.922569471231569,NA,"no data","N",10,7,NA,37
"ID090","ID006",0.195112612792737,NA,"no data","N",9,9,3,52
"ID006","ID090",0.195112612792737,NA,"no data","N",9,9,3,52
"ID090","ID043",0.769774048681888,NA,"no data","N",2,12,10,45
"ID043","ID090",0.769774048681888,NA,"no data","N",2,12,10,45
"ID042","ID090",0.0626651158431373,NA,"no data","N",21,12,12,63
"ID090","ID042",0.0626651158431373,NA,"no data","N",21,12,12,63
"ID090","ID101",0.806574757588352,NA,"no data","N",2,12,12,49
"ID101","ID090",0.806574757588352,NA,"no data","N",2,12,12,49
"ID085","ID090",0.173270005665201,NA,"no data","N",14,3,NA,20
"ID090","ID085",0.173270005665201,NA,"no data","N",14,3,NA,20
"ID090","ID019",0.895150430325458,NA,"no data","N",11,7,NA,35
"ID019","ID090",0.895150430325458,NA,"no data","N",11,7,NA,35
"ID172","ID090",0.670258323349147,NA,"no data","N",18,12,12,78
"ID090","ID172",0.670258323349147,NA,"no data","N",18,12,12,78
"ID174","ID090",0.159739095301175,NA,"no data","N",10,8,NA,32
"ID090","ID174",0.159739095301175,NA,"no data","N",10,8,NA,32
"ID056","ID090",0.959379302783426,NA,"no data","N",1,12,12,44
"ID090","ID056",0.959379302783426,NA,"no data","N",1,12,12,44
"ID090","ID030",0.9604822685216,NA,"no data","N",15,11,11,44
"ID030","ID090",0.9604822685216,NA,"no data","N",15,11,11,44
"ID090","ID010",0.191586774214397,NA,"no data","N",18,4,3,32
"ID010","ID090",0.191586774214397,NA,"no data","N",18,4,3,32
"ID018","ID090",0.265583750855948,NA,"no data","N",4,12,8,91
"ID090","ID018",0.265583750855948,NA,"no data","N",4,12,8,91
"ID090","ID144",0.323085308529795,NA,"no data","N",12,12,12,69
"ID144","ID090",0.323085308529795,NA,"no data","N",12,12,12,69
"ID090","ID051",0.687498380560202,NA,"no data","N",8,12,12,85
"ID051","ID090",0.687498380560202,NA,"no data","N",8,12,12,85
"ID105","ID090",0.239032943346721,NA,"no data","N",0,12,12,259
"ID090","ID105",0.239032943346721,NA,"no data","N",0,12,12,259
"ID175","ID090",0.850882748908298,NA,"no data","N",2,9,7,39
"ID090","ID175",0.850882748908298,NA,"no data","N",2,9,7,39
"ID126","ID090",0.166602209171955,NA,"no data","N",23,7,6,34
"ID090","ID126",0.166602209171955,NA,"no data","N",23,7,6,34
"ID003","ID090",0.149301251292447,NA,"no data","N",1,11,11,44
"ID090","ID003",0.149301251292447,NA,"no data","N",1,11,11,44
"ID090","ID171",0.410094242582623,NA,"no data","N",4,12,8,167
"ID171","ID090",0.410094242582623,NA,"no data","N",4,12,8,167
"ID090","ID130",0.371335644919878,NA,"no data","N",13,12,12,179
"ID130","ID090",0.371335644919878,NA,"no data","N",13,12,12,179
"ID122","ID090",0.802552756497775,NA,"no data","N",10,12,12,43
"ID090","ID122",0.802552756497775,NA,"no data","N",10,12,12,43
"ID118","ID090",0.182581170902881,NA,"no data","N",10,12,12,68
"ID090","ID118",0.182581170902881,NA,"no data","N",10,12,12,68
"ID090","ID033",0.796678178737446,NA,"no data","N",10,8,NA,35
"ID033","ID090",0.796678178737446,NA,"no data","N",10,8,NA,35
"ID161","ID090",0.833918495362249,NA,"no data","N",25,10,9,42
"ID090","ID161",0.833918495362249,NA,"no data","N",25,10,9,42
"ID147","ID090",0.223871146054691,NA,"no data","N",6,12,12,146
"ID090","ID147",0.223871146054691,NA,"no data","N",6,12,12,146
"ID048","ID090",0.367324284511776,NA,"no data","N",20,11,10,49
"ID090","ID048",0.367324284511776,NA,"no data","N",20,11,10,49
"ID120","ID090",0.365267044033002,NA,"no data","N",1,12,11,48
"ID090","ID120",0.365267044033002,NA,"no data","N",1,12,11,48
"ID015","ID090",0.284304785087563,NA,"no data","N",1,12,11,76
"ID090","ID015",0.284304785087563,NA,"no data","N",1,12,11,76
"ID132","ID090",0.197805843158084,NA,"no data","N",22,8,8,134
"ID090","ID132",0.197805843158084,NA,"no data","N",22,8,8,134
"ID176","ID090",0.391343868334782,NA,"no data","N",3,12,9,74
"ID090","ID176",0.391343868334782,NA,"no data","N",3,12,9,74
"ID090","ID162",0.499852602473311,NA,"no data","N",11,7,NA,102
"ID162","ID090",0.499852602473311,NA,"no data","N",11,7,NA,102
"ID071","ID090",0.596917125307793,NA,"no data","N",23,7,6,59
"ID090","ID071",0.596917125307793,NA,"no data","N",23,7,6,59
"ID090","ID133",0.845664705392706,NA,"no data","N",6,12,12,49
"ID133","ID090",0.845664705392706,NA,"no data","N",6,12,12,49
"ID090","ID041",0.592001104197747,NA,"no data","N",18,12,12,80
"ID041","ID090",0.592001104197747,NA,"no data","N",18,12,12,80
"ID116","ID090",0.747533944425743,NA,"no data","N",10,8,NA,76
"ID090","ID116",0.747533944425743,NA,"no data","N",10,8,NA,76
"ID138","ID090",0.220059195026038,NA,"no data","N",9,8,3,36
"ID090","ID138",0.220059195026038,NA,"no data","N",9,8,3,36
"ID090","ID158",0.202338802459154,NA,"no data","N",10,12,12,56
"ID158","ID090",0.202338802459154,NA,"no data","N",10,12,12,56
"ID164","ID090",0.224828236917904,NA,"no data","N",8,8,8,121
"ID090","ID164",0.224828236917904,NA,"no data","N",8,8,8,121
"ID154","ID090",0.940675812038351,NA,"no data","N",4,12,8,43
"ID090","ID154",0.940675812038351,NA,"no data","N",4,12,8,43
"ID054","ID090",0.479096925353937,NA,"no data","N",11,12,12,71
"ID090","ID054",0.479096925353937,NA,"no data","N",11,12,12,71
"ID090","ID135",0.714866102154195,NA,"no data","N",3,12,9,100
"ID135","ID090",0.714866102154195,NA,"no data","N",3,12,9,100
"ID090","ID020",0.222642653399888,NA,"no data","N",5,12,12,271
"ID020","ID090",0.222642653399888,NA,"no data","N",5,12,12,271
