"Observation.ID","Date","Dolphin.ID","Age"
20549,2015-06-05,"ID110",9
20549,2015-06-05,"ID018",14
20549,2015-06-05,"ID171",13
20549,2015-06-05,"ID130",31
20549,2015-06-05,"ID147",24
20549,2015-06-05,"ID164",26
20549,2015-06-05,"ID112",24
20549,2015-06-05,"ID150",17
20549,2015-06-05,"ID049",15
20549,2015-06-05,"ID057",29
20708,2015-06-20,"ID128",5
20791,2015-06-29,"ID025",19
20791,2015-06-29,"ID125",15
21895,2016-09-08,"ID137",22
26045,2019-06-21,"ID160",32
26045,2019-06-21,"ID076",32
17706,2010-10-08,"ID071",36
18217,2011-12-11,"ID133",20
18664,2012-10-13,"ID094",10
19353,2013-10-30,"ID133",22
21820,2016-07-20,"ID087",18
21820,2016-07-20,"ID162",8
22016,2016-10-07,"ID144",31
24834,2018-07-27,"ID171",16
25563,2019-05-19,"ID086",15
25887,2019-06-12,"ID174",12
25887,2019-06-12,"ID104",20
26214,2019-07-19,"ID062",9
26381,2019-12-07,"ID064",16
26381,2019-12-07,"ID009",7
17008,2009-07-11,"ID164",20
17008,2009-07-11,"ID008",12
17008,2009-07-11,"ID137",15
17008,2009-07-11,"ID150",11
17008,2009-07-11,"ID049",9
18338,2012-07-03,"ID057",26
19685,2014-06-29,"ID020",22
20465,2015-05-27,"ID147",24
20566,2015-06-10,"ID153",8
20566,2015-06-10,"ID105",17
21737,2016-06-20,"ID011",24
16862,2008-10-15,"ID073",36
17813,2010-11-15,"ID132",35
17813,2010-11-15,"ID063",34
18872,2013-07-01,"ID132",38
19050,2013-08-06,"ID054",27
19050,2013-08-06,"ID121",20
19050,2013-08-06,"ID035",16
19560,2013-11-23,"ID139",11
22229,2017-06-14,"ID099",30
22229,2017-06-14,"ID053",17
24789,2018-07-17,"ID153",11
24789,2018-07-17,"ID105",21
24789,2018-07-17,"ID020",26
24789,2018-07-17,"ID009",6
17935,2011-07-11,"ID029",12
18656,2012-10-12,"ID070",17
18656,2012-10-12,"ID102",21
18656,2012-10-12,"ID095",22
18656,2012-10-12,"ID173",18
18812,2013-06-12,"ID034",14
18812,2013-06-12,"ID107",39
18812,2013-06-12,"ID058",16
18812,2013-06-12,"ID012",41
18812,2013-06-12,"ID172",34
18812,2013-06-12,"ID030",31
18812,2013-06-12,"ID041",34
18812,2013-06-12,"ID054",27
18812,2013-06-12,"ID135",13
19434,2013-11-12,"ID029",14
19434,2013-11-12,"ID110",8
19434,2013-11-12,"ID130",29
19434,2013-11-12,"ID114",19
19434,2013-11-12,"ID062",4
19434,2013-11-12,"ID150",15
19434,2013-11-12,"ID049",13
19837,2014-07-15,"ID100",28
19837,2014-07-15,"ID087",16
19837,2014-07-15,"ID123",22
19837,2014-07-15,"ID064",11
19837,2014-07-15,"ID130",30
19837,2014-07-15,"ID092",12
19837,2014-07-15,"ID150",16
20116,2014-10-29,"ID064",11
25301,2018-10-12,"ID117",39
17374,2009-12-04,"ID086",6
17374,2009-12-04,"ID159",23
17374,2009-12-04,"ID029",10
19331,2013-10-25,"ID023",11
19331,2013-10-25,"ID077",24
19341,2013-10-28,"ID071",39
19341,2013-10-28,"ID020",21
21736,2016-06-20,"ID107",42
21736,2016-06-20,"ID142",7
21736,2016-06-20,"ID135",16
21979,2016-10-05,"ID135",16
16554,2008-06-24,"ID109",24
17311,2009-11-04,"ID140",13
17311,2009-11-04,"ID146",24
17311,2009-11-04,"ID022",27
17311,2009-11-04,"ID169",8
17311,2009-11-04,"ID055",20
17311,2009-11-04,"ID053",9
17311,2009-11-04,"ID106",38
18109,2011-10-18,"ID153",4
18109,2011-10-18,"ID105",14
18109,2011-10-18,"ID164",22
18109,2011-10-18,"ID020",19
18109,2011-10-18,"ID063",35
18109,2011-10-18,"ID137",17
18493,2012-08-10,"ID097",40
18932,2013-07-09,"ID058",16
19030,2013-08-04,"ID083",12
19030,2013-08-04,"ID040",13
19030,2013-08-04,"ID119",31
19030,2013-08-04,"ID028",40
19030,2013-08-04,"ID015",15
19030,2013-08-04,"ID002",16
19172,2013-09-20,"ID051",24
19744,2014-07-02,"ID105",17
19744,2014-07-02,"ID020",22
20548,2015-06-05,"ID027",45
20685,2015-06-18,"ID079",16
21788,2016-07-10,"ID107",42
21788,2016-07-10,"ID142",7
21788,2016-07-10,"ID058",19
21788,2016-07-10,"ID116",9
21788,2016-07-10,"ID135",16
21788,2016-07-10,"ID062",6
21788,2016-07-10,"ID035",19
21795,2016-07-11,"ID134",26
25742,2019-07-15,"ID064",16
25974,2019-10-09,"ID022",37
16385,2007-06-30,"ID087",9
16385,2007-06-30,"ID171",5
16385,2007-06-30,"ID150",9
16385,2007-06-30,"ID057",21
16395,2007-07-06,"ID105",10
17656,2010-09-20,"ID051",21
19396,2013-11-09,"ID092",11
19668,2014-06-21,"ID150",16
20175,2014-11-10,"ID100",28
20175,2014-11-10,"ID098",16
20175,2014-11-10,"ID110",9
20175,2014-11-10,"ID171",13
20175,2014-11-10,"ID063",38
20175,2014-11-10,"ID150",16
20471,2015-05-30,"ID064",12
20471,2015-05-30,"ID153",8
20471,2015-05-30,"ID110",9
20471,2015-05-30,"ID020",22
20471,2015-05-30,"ID063",38
20508,2015-06-03,"ID150",17
21640,2016-05-29,"ID049",16
25317,2018-11-02,"ID153",11
25317,2018-11-02,"ID020",26
25692,2019-06-25,"ID149",10
17218,2009-10-10,"ID132",34
17667,2010-09-22,"ID171",9
17667,2010-09-22,"ID049",10
18683,2012-10-20,"ID070",17
18683,2012-10-20,"ID102",21
18683,2012-10-20,"ID095",22
18683,2012-10-20,"ID173",18
19642,2014-06-18,"ID125",14
19892,2014-08-31,"ID063",38
19892,2014-08-31,"ID137",20
20507,2015-06-03,"ID047",5
20507,2015-06-03,"ID102",24
20507,2015-06-03,"ID101",20
20507,2015-06-03,"ID173",21
21180,2015-09-04,"ID156",39
21180,2015-09-04,"ID109",31
21294,2015-09-23,"ID110",10
21294,2015-09-23,"ID171",14
21294,2015-09-23,"ID130",31
21309,2015-09-29,"ID100",29
21309,2015-09-29,"ID086",12
21309,2015-09-29,"ID061",9
22005,2016-10-06,"ID142",7
22005,2016-10-06,"ID031",6
25304,2018-10-16,"ID009",6
17676,2010-09-23,"ID036",8
17676,2010-09-23,"ID112",19
20668,2015-06-16,"ID064",12
21693,2016-06-12,"ID105",18
26334,2019-11-27,"ID073",47
26334,2019-11-27,"ID029",20
26334,2019-11-27,"ID058",22
19604,2013-11-29,"ID061",7
21099,2015-08-26,"ID142",6
21099,2015-08-26,"ID101",20
21099,2015-08-26,"ID162",7
21363,2015-10-12,"ID064",12
21363,2015-10-12,"ID171",14
25960,2019-06-30,"ID078",38
16649,2008-07-09,"ID087",10
16649,2008-07-09,"ID105",11
16649,2008-07-09,"ID164",19
16649,2008-07-09,"ID017",6
18729,2013-05-19,"ID061",7
18900,2013-07-03,"ID097",41
19089,2013-08-28,"ID092",11
20524,2015-06-04,"ID147",24
18362,2012-07-06,"ID034",13
18769,2013-05-27,"ID169",12
19520,2013-11-21,"ID001",12
21179,2015-09-04,"ID137",21
21179,2015-09-04,"ID117",36
21810,2016-07-15,"ID149",7
21810,2016-07-15,"ID027",46
21810,2016-07-15,"ID123",24
21810,2016-07-15,"ID153",9
21810,2016-07-15,"ID171",14
21810,2016-07-15,"ID162",8
21810,2016-07-15,"ID141",22
21810,2016-07-15,"ID092",14
21810,2016-07-15,"ID134",26
22069,2017-05-14,"ID029",18
22396,2017-07-18,"ID147",26
25268,2018-09-22,"ID047",9
25268,2018-09-22,"ID019",10
25268,2018-09-22,"ID128",8
20667,2015-06-16,"ID083",14
20667,2015-06-16,"ID108",19
20667,2015-06-16,"ID119",33
20667,2015-06-16,"ID115",17
20667,2015-06-16,"ID015",16
20667,2015-06-16,"ID002",18
20667,2015-06-16,"ID160",28
20667,2015-06-16,"ID076",28
21656,2016-05-30,"ID148",9
22487,2017-10-10,"ID021",17
22609,2017-11-23,"ID171",16
22609,2017-11-23,"ID054",31
16280,2007-06-03,"ID114",13
17666,2010-09-22,"ID018",9
18503,2012-08-11,"ID115",14
18503,2012-08-11,"ID172",33
18503,2012-08-11,"ID030",30
18503,2012-08-11,"ID133",21
18503,2012-08-11,"ID072",25
18503,2012-08-11,"ID173",18
19382,2013-11-08,"ID074",36
19382,2013-11-08,"ID081",36
19559,2013-11-23,"ID067",9
19559,2013-11-23,"ID176",13
19559,2013-11-23,"ID145",7
20856,2015-07-07,"ID137",21
21639,2016-05-29,"ID063",39
22688,2017-12-02,"ID110",12
22688,2017-12-02,"ID176",17
22688,2017-12-02,"ID114",23
17745,2010-10-18,"ID064",7
17745,2010-10-18,"ID117",31
17934,2011-07-11,"ID114",17
18511,2012-08-17,"ID123",20
18511,2012-08-17,"ID057",26
18640,2012-10-02,"ID081",35
18640,2012-10-02,"ID106",41
20008,2014-10-04,"ID164",25
20008,2014-10-04,"ID137",20
20012,2014-10-07,"ID058",17
20647,2015-06-15,"ID087",17
21218,2015-09-09,"ID080",30
25550,2019-05-15,"ID119",37
25580,2019-05-28,"ID112",28
25580,2019-05-28,"ID049",19
16618,2008-07-03,"ID097",36
16975,2009-07-07,"ID087",11
16975,2009-07-07,"ID110",4
16975,2009-07-07,"ID114",15
17084,2009-08-03,"ID021",9
17084,2009-08-03,"ID168",14
17084,2009-08-03,"ID060",30
17084,2009-08-03,"ID082",10
17084,2009-08-03,"ID035",12
17143,2009-09-04,"ID175",10
17352,2009-11-24,"ID064",6
17352,2009-11-24,"ID105",12
17352,2009-11-24,"ID020",17
17352,2009-11-24,"ID063",33
17352,2009-11-24,"ID117",30
17377,2009-12-06,"ID074",32
17377,2009-12-06,"ID008",12
18433,2012-07-23,"ID090",15
19511,2013-11-20,"ID079",14
20201,2014-11-19,"ID171",13
20201,2014-11-19,"ID049",14
20201,2014-11-19,"ID057",28
20327,2015-04-26,"ID137",21
20327,2015-04-26,"ID117",35
16505,2008-06-14,"ID017",6
17637,2010-09-16,"ID018",9
17637,2010-09-16,"ID144",25
17637,2010-09-16,"ID008",13
18351,2012-07-05,"ID115",14
22640,2017-12-03,"ID020",25
18198,2011-12-08,"ID147",20
18216,2011-12-11,"ID080",26
19743,2014-07-02,"ID132",39
20174,2014-11-10,"ID087",16
21840,2016-08-25,"ID130",32
22186,2017-06-06,"ID021",17
22186,2017-06-06,"ID029",18
22742,2018-06-03,"ID112",27
24643,2018-06-30,"ID147",27
25488,2019-08-03,"ID051",30
26175,2019-07-15,"ID029",20
26204,2019-07-19,"ID068",24
26329,2019-11-26,"ID008",22
26357,2019-12-04,"ID086",16
26357,2019-12-04,"ID073",47
17007,2009-07-11,"ID105",12
17705,2010-10-08,"ID008",13
17705,2010-10-08,"ID117",31
18663,2012-10-13,"ID123",20
19249,2013-10-14,"ID089",25
19249,2013-10-14,"ID146",28
19249,2013-10-14,"ID157",25
19249,2013-10-14,"ID074",36
19249,2013-10-14,"ID066",20
19249,2013-10-14,"ID039",13
19249,2013-10-14,"ID138",7
19249,2013-10-14,"ID094",11
19249,2013-10-14,"ID036",11
19249,2013-10-14,"ID134",23
21293,2015-09-23,"ID117",36
21522,2016-04-24,"ID137",21
16861,2008-10-15,"ID029",9
18918,2013-07-06,"ID161",41
19015,2013-07-29,"ID146",28
19181,2013-09-29,"ID132",38
19613,2013-11-30,"ID023",11
19613,2013-11-30,"ID003",17
19613,2013-11-30,"ID112",22
20115,2014-10-29,"ID112",23
20858,2015-07-18,"ID064",12
20858,2015-07-18,"ID105",18
20858,2015-07-18,"ID020",23
20858,2015-07-18,"ID063",39
20859,2015-07-18,"ID059",4
20859,2015-07-18,"ID087",17
20859,2015-07-18,"ID171",13
20859,2015-07-18,"ID130",31
20859,2015-07-18,"ID114",21
20859,2015-07-18,"ID091",9
20859,2015-07-18,"ID092",13
20859,2015-07-18,"ID150",17
20859,2015-07-18,"ID049",15
21540,2016-04-25,"ID090",18
25859,2019-08-03,"ID142",10
17772,2010-11-01,"ID083",9
18840,2013-06-16,"ID086",9
18840,2013-06-16,"ID087",15
18840,2013-06-16,"ID049",13
18840,2013-06-16,"ID057",27
18962,2013-07-13,"ID111",13
18962,2013-07-13,"ID174",6
18962,2013-07-13,"ID156",37
19349,2013-10-29,"ID105",16
19349,2013-10-29,"ID132",38
19349,2013-10-29,"ID063",37
19349,2013-10-29,"ID137",19
19349,2013-10-29,"ID117",34
20749,2015-06-27,"ID117",36
21034,2015-08-17,"ID059",4
21034,2015-08-17,"ID087",17
21034,2015-08-17,"ID064",12
21034,2015-08-17,"ID153",8
21034,2015-08-17,"ID110",10
21034,2015-08-17,"ID171",14
21034,2015-08-17,"ID130",31
21034,2015-08-17,"ID147",24
21034,2015-08-17,"ID063",39
21034,2015-08-17,"ID008",18
21034,2015-08-17,"ID114",21
21034,2015-08-17,"ID091",9
21034,2015-08-17,"ID084",15
21034,2015-08-17,"ID150",17
21034,2015-08-17,"ID049",15
21034,2015-08-17,"ID057",29
22270,2017-06-19,"ID044",10
25775,2019-07-22,"ID002",22
19446,2013-11-14,"ID018",12
19483,2013-11-17,"ID108",17
19483,2013-11-17,"ID076",26
20200,2014-11-19,"ID130",30
20506,2015-06-03,"ID087",16
20506,2015-06-03,"ID171",13
20506,2015-06-03,"ID114",21
21591,2016-05-19,"ID090",19
21596,2016-05-20,"ID023",14
16727,2008-08-06,"ID105",11
16727,2008-08-06,"ID164",19
16727,2008-08-06,"ID020",16
16727,2008-08-06,"ID008",11
18929,2013-07-09,"ID133",22
19495,2013-11-18,"ID143",16
19495,2013-11-18,"ID042",37
20646,2015-06-15,"ID148",8
20646,2015-06-15,"ID006",9
21354,2015-10-11,"ID063",39
22639,2017-12-03,"ID063",41
25286,2018-10-06,"ID005",22
25286,2018-10-06,"ID053",18
25780,2019-09-24,"ID105",22
25780,2019-09-24,"ID020",27
17347,2009-11-11,"ID156",33
17347,2009-11-11,"ID109",25
18124,2011-10-23,"ID146",26
18124,2011-10-23,"ID022",29
18124,2011-10-23,"ID118",24
18124,2011-10-23,"ID147",20
19223,2013-10-08,"ID047",4
19223,2013-10-08,"ID173",19
20464,2015-05-27,"ID087",16
20464,2015-05-27,"ID153",8
20464,2015-05-27,"ID171",13
20464,2015-05-27,"ID114",21
20464,2015-05-27,"ID150",17
20614,2015-06-12,"ID059",4
20614,2015-06-12,"ID087",16
20614,2015-06-12,"ID171",13
20614,2015-06-12,"ID130",31
20614,2015-06-12,"ID114",21
20614,2015-06-12,"ID150",17
20614,2015-06-12,"ID049",15
21033,2015-08-17,"ID033",8
25241,2018-09-09,"ID018",17
25241,2018-09-09,"ID112",27
16773,2008-08-24,"ID005",12
16958,2009-07-05,"ID159",23
16974,2009-07-07,"ID132",34
17933,2011-07-11,"ID117",32
18009,2011-09-12,"ID029",12
21885,2016-09-06,"ID127",10
25289,2018-10-10,"ID145",12
25289,2018-10-10,"ID088",30
26328,2019-11-26,"ID151",9
26328,2019-11-26,"ID112",28
17531,2010-06-03,"ID141",16
18483,2012-08-06,"ID027",42
18483,2012-08-06,"ID018",11
18483,2012-08-06,"ID104",13
18483,2012-08-06,"ID049",12
21362,2015-10-12,"ID063",39
21505,2016-04-23,"ID055",26
26312,2019-11-23,"ID064",16
16490,2008-06-01,"ID087",9
16490,2008-06-01,"ID052",14
16490,2008-06-01,"ID130",24
16490,2008-06-01,"ID164",19
16490,2008-06-01,"ID008",11
16490,2008-06-01,"ID114",14
16490,2008-06-01,"ID017",5
17267,2009-10-24,"ID073",37
17852,2010-12-15,"ID020",18
17852,2010-12-15,"ID063",34
18450,2012-07-29,"ID064",9
19365,2013-11-03,"ID064",10
19365,2013-11-03,"ID153",6
19365,2013-11-03,"ID142",4
19365,2013-11-03,"ID162",5
19772,2014-07-05,"ID044",7
19772,2014-07-05,"ID019",6
22068,2017-05-14,"ID159",31
19742,2014-07-02,"ID117",35
20129,2014-11-05,"ID001",13
20244,2014-12-19,"ID087",16
20244,2014-12-19,"ID171",13
20244,2014-12-19,"ID147",23
20244,2014-12-19,"ID150",16
20326,2015-04-26,"ID132",39
21717,2016-06-19,"ID111",16
22447,2017-10-01,"ID119",35
16877,2009-06-09,"ID073",37
16877,2009-06-09,"ID159",23
16877,2009-06-09,"ID029",10
19417,2013-11-10,"ID025",17
19417,2013-11-10,"ID034",14
19417,2013-11-10,"ID016",6
19417,2013-11-10,"ID054",27
19417,2013-11-10,"ID125",13
20248,2014-12-23,"ID132",39
21759,2016-06-28,"ID172",37
21809,2016-07-15,"ID064",13
21809,2016-07-15,"ID020",24
21809,2016-07-15,"ID137",22
21850,2016-08-26,"ID035",19
16401,2007-07-07,"ID048",30
16450,2007-07-25,"ID097",35
16450,2007-07-25,"ID032",17
16742,2008-08-14,"ID063",32
18092,2011-10-15,"ID013",21
18492,2012-08-10,"ID108",16
18492,2012-08-10,"ID095",22
20152,2014-11-08,"ID110",9
20152,2014-11-08,"ID150",16
21566,2016-05-12,"ID064",12
21566,2016-05-12,"ID153",8
21566,2016-05-12,"ID171",14
21566,2016-05-12,"ID130",32
21566,2016-05-12,"ID020",23
21566,2016-05-12,"ID008",19
21566,2016-05-12,"ID031",5
21819,2016-07-20,"ID064",13
21819,2016-07-20,"ID153",9
21819,2016-07-20,"ID110",11
21819,2016-07-20,"ID171",14
21819,2016-07-20,"ID147",25
21819,2016-07-20,"ID137",22
21819,2016-07-20,"ID114",22
22081,2017-05-17,"ID052",23
22081,2017-05-17,"ID110",11
16726,2008-08-06,"ID117",29
16943,2009-07-04,"ID090",12
17343,2009-11-10,"ID064",6
18041,2011-09-17,"ID052",17
19850,2014-07-18,"ID098",16
19850,2014-07-18,"ID020",22
20028,2014-10-14,"ID144",29
21361,2015-10-12,"ID100",29
21361,2015-10-12,"ID018",14
21361,2015-10-12,"ID176",15
21361,2015-10-12,"ID088",27
21361,2015-10-12,"ID084",15
19381,2013-11-08,"ID100",27
20816,2015-06-30,"ID034",16
21450,2015-11-26,"ID176",15
21450,2015-11-26,"ID036",13
21916,2016-09-21,"ID130",32
22414,2017-07-22,"ID146",32
22414,2017-07-22,"ID022",35
22414,2017-07-22,"ID141",23
17396,2009-12-18,"ID108",13
17396,2009-12-18,"ID064",6
17396,2009-12-18,"ID015",11
17396,2009-12-18,"ID076",22
18162,2011-11-23,"ID105",14
18162,2011-11-23,"ID054",25
18443,2012-07-28,"ID087",14
18443,2012-07-28,"ID064",9
18443,2012-07-28,"ID110",7
18443,2012-07-28,"ID105",15
18443,2012-07-28,"ID063",36
18443,2012-07-28,"ID008",15
18443,2012-07-28,"ID137",18
18443,2012-07-28,"ID114",18
18443,2012-07-28,"ID062",3
18443,2012-07-28,"ID150",14
20232,2014-12-02,"ID063",38
20684,2015-06-18,"ID132",39
22420,2017-07-24,"ID027",47
22420,2017-07-24,"ID025",21
22420,2017-07-24,"ID151",6
22420,2017-07-24,"ID171",15
22420,2017-07-24,"ID049",17
16263,2007-05-26,"ID038",26
16844,2008-10-02,"ID064",5
17370,2009-12-01,"ID018",8
17370,2009-12-01,"ID112",18
17392,2009-12-15,"ID012",37
17392,2009-12-15,"ID130",25
17392,2009-12-15,"ID063",33
17747,2010-10-19,"ID159",24
18209,2011-12-10,"ID015",13
18209,2011-12-10,"ID002",14
18289,2012-06-18,"ID086",8
18662,2012-10-13,"ID077",23
19364,2013-11-03,"ID132",38
20547,2015-06-05,"ID137",21
21032,2015-08-17,"ID021",15
17323,2009-11-05,"ID032",19
17665,2010-09-22,"ID091",4
18215,2011-12-11,"ID056",15
18215,2011-12-11,"ID051",22
18449,2012-07-29,"ID153",5
19890,2014-08-31,"ID064",11
19890,2014-08-31,"ID162",6
22547,2017-10-31,"ID105",20
22547,2017-10-31,"ID063",41
22547,2017-10-31,"ID137",23
22547,2017-10-31,"ID117",38
25452,2019-08-05,"ID149",10
25452,2019-08-05,"ID123",27
25452,2019-08-05,"ID118",32
26009,2019-10-27,"ID091",13
16973,2009-07-07,"ID117",30
17763,2010-10-31,"ID020",18
19123,2013-09-09,"ID164",24
19123,2013-09-09,"ID137",19
19123,2013-09-09,"ID117",34
20645,2015-06-15,"ID059",4
20645,2015-06-15,"ID063",39
21062,2015-08-19,"ID087",17
21062,2015-08-19,"ID049",15
22569,2017-11-07,"ID064",14
22569,2017-11-07,"ID110",12
22569,2017-11-07,"ID171",16
22569,2017-11-07,"ID130",33
22569,2017-11-07,"ID137",23
26017,2019-11-04,"ID036",17
19270,2013-10-18,"ID117",34
19361,2013-10-31,"ID098",15
20560,2015-06-09,"ID169",14
21360,2015-10-12,"ID020",23
26369,2019-12-06,"ID162",11
18001,2011-09-11,"ID035",14
20505,2015-06-03,"ID059",4
20505,2015-06-03,"ID064",12
20505,2015-06-03,"ID153",8
20505,2015-06-03,"ID020",22
22044,2016-10-22,"ID021",16
22340,2017-07-07,"ID105",20
22340,2017-07-07,"ID020",25
18251,2012-06-13,"ID029",13
18682,2012-10-20,"ID086",9
19014,2013-07-29,"ID150",15
19105,2013-09-01,"ID083",12
21043,2015-08-18,"ID110",10
22595,2017-11-15,"ID153",10
22595,2017-11-15,"ID162",9
22595,2017-11-15,"ID063",41
26479,2017-07-12,"ID019",9
26479,2017-07-12,"ID095",27
26479,2017-07-12,"ID128",7
17704,2010-10-08,"ID110",5
17704,2010-10-08,"ID010",31
17704,2010-10-08,"ID171",9
17704,2010-10-08,"ID114",16
18152,2011-11-05,"ID140",15
18152,2011-11-05,"ID146",26
18152,2011-11-05,"ID118",24
18152,2011-11-05,"ID055",22
18152,2011-11-05,"ID053",11
21635,2016-05-28,"ID078",35
21787,2016-07-10,"ID065",8
21787,2016-07-10,"ID098",18
22176,2017-06-01,"ID170",31
26083,2019-07-02,"ID043",20
26221,2019-07-19,"ID059",8
26221,2019-07-19,"ID110",14
26221,2019-07-19,"ID004",7
26221,2019-07-19,"ID114",25
26221,2019-07-19,"ID150",21
26221,2019-07-19,"ID049",19
16311,2007-06-11,"ID087",8
16311,2007-06-11,"ID010",27
16311,2007-06-11,"ID171",5
16311,2007-06-11,"ID130",23
16311,2007-06-11,"ID150",9
16311,2007-06-11,"ID049",7
16311,2007-06-11,"ID057",21
16617,2008-07-03,"ID155",36
18462,2012-08-02,"ID086",9
18564,2012-09-11,"ID027",42
18564,2012-09-11,"ID066",19
18564,2012-09-11,"ID041",33
18564,2012-09-11,"ID113",10
18611,2012-09-25,"ID126",38
18799,2013-06-08,"ID139",11
21436,2015-10-30,"ID150",17
21839,2016-08-25,"ID087",18
21839,2016-08-25,"ID020",24
22227,2017-06-14,"ID086",13
18811,2013-06-12,"ID117",34
19257,2013-10-17,"ID132",38
21197,2015-09-08,"ID090",18
21739,2016-06-26,"ID153",9
21739,2016-06-26,"ID063",40
21899,2016-09-15,"ID083",15
21899,2016-09-15,"ID037",18
22104,2017-05-19,"ID115",19
22104,2017-05-19,"ID030",35
22104,2017-05-19,"ID152",25
26034,2019-06-20,"ID014",32
26043,2019-06-21,"ID015",20
26460,2017-11-05,"ID101",22
26460,2017-11-05,"ID019",9
18448,2012-07-29,"ID171",10
18448,2012-07-29,"ID150",14
18928,2013-07-09,"ID164",24
18928,2013-07-09,"ID117",34
19049,2013-08-06,"ID026",8
19835,2014-07-15,"ID110",9
19835,2014-07-15,"ID114",20
19835,2014-07-15,"ID049",14
20644,2015-06-15,"ID081",38
21216,2015-09-09,"ID033",8
21948,2016-09-30,"ID029",17
21948,2016-09-30,"ID066",23
21948,2016-09-30,"ID057",30
17673,2010-09-23,"ID098",12
17851,2010-12-15,"ID034",11
17851,2010-12-15,"ID105",13
18431,2012-07-23,"ID135",12
19206,2013-10-06,"ID164",24
19293,2013-10-19,"ID077",24
20373,2015-05-03,"ID113",13
22495,2017-10-13,"ID042",41
26363,2019-12-03,"ID013",29
26363,2019-12-03,"ID136",15
26363,2019-12-03,"ID094",18
17334,2009-11-07,"ID083",8
17334,2009-11-07,"ID108",13
17334,2009-11-07,"ID168",14
21303,2015-09-24,"ID102",24
21734,2016-06-20,"ID165",8
17761,2010-10-26,"ID029",11
17761,2010-10-26,"ID101",15
18596,2012-09-19,"ID008",15
18596,2012-09-19,"ID062",3
19509,2013-11-20,"ID051",24
19618,2013-12-01,"ID086",10
19618,2013-12-01,"ID064",10
19618,2013-12-01,"ID162",5
20683,2015-06-18,"ID019",7
21348,2015-10-09,"ID001",14
21348,2015-10-09,"ID081",38
21348,2015-10-09,"ID091",9
25868,2019-08-03,"ID171",17
16897,2009-06-17,"ID087",11
16897,2009-06-17,"ID110",4
16897,2009-06-17,"ID130",25
16897,2009-06-17,"ID114",15
20706,2015-06-20,"ID090",18
20706,2015-06-20,"ID044",8
20706,2015-06-20,"ID116",8
21749,2016-06-27,"ID085",5
22464,2017-10-06,"ID067",13
22464,2017-10-06,"ID145",11
25277,2018-10-02,"ID153",11
17322,2009-11-05,"ID098",11
20199,2014-11-19,"ID036",12
25589,2019-05-30,"ID045",22
26379,2019-12-07,"ID058",22
17242,2009-10-16,"ID027",39
17242,2009-10-16,"ID073",37
17242,2009-10-16,"ID057",23
18835,2013-06-15,"ID152",21
18835,2013-06-15,"ID160",26
19662,2014-06-20,"ID124",24
19834,2014-07-15,"ID020",22
19834,2014-07-15,"ID063",38
19848,2014-07-18,"ID064",11
21371,2015-10-13,"ID137",21
21392,2015-10-20,"ID031",5
21401,2015-10-22,"ID151",5
21401,2015-10-22,"ID004",4
26033,2019-06-20,"ID034",20
17703,2010-10-08,"ID098",12
17762,2010-10-31,"ID132",35
18481,2012-08-06,"ID008",15
18481,2012-08-06,"ID114",18
18481,2012-08-06,"ID062",3
18481,2012-08-06,"ID092",10
18641,2012-10-10,"ID105",15
19085,2013-08-26,"ID043",14
19085,2013-08-26,"ID124",23
21424,2015-10-28,"ID117",36
21457,2015-12-02,"ID176",15
21457,2015-12-02,"ID036",13
21457,2015-12-02,"ID035",18
21457,2015-12-02,"ID084",15
21856,2016-08-28,"ID134",26
24781,2018-07-16,"ID009",6
16843,2008-10-02,"ID105",11
16843,2008-10-02,"ID063",32
17407,2010-04-06,"ID030",27
17407,2010-04-06,"ID135",9
18395,2012-07-09,"ID110",7
18395,2012-07-09,"ID162",4
18728,2013-05-19,"ID113",11
20504,2015-06-03,"ID132",39
20914,2015-07-23,"ID091",9
21449,2015-11-26,"ID088",27
24831,2018-07-26,"ID083",17
24831,2018-07-26,"ID076",31
26044,2019-06-21,"ID105",22
16646,2008-07-05,"ID027",38
16646,2008-07-05,"ID087",10
16646,2008-07-05,"ID008",11
16646,2008-07-05,"ID121",15
16646,2008-07-05,"ID035",11
17356,2009-11-28,"ID090",12
17356,2009-11-28,"ID029",10
19583,2013-11-28,"ID153",6
21031,2015-08-17,"ID137",21
21031,2015-08-17,"ID117",36
21378,2015-10-14,"ID100",29
21378,2015-10-14,"ID176",15
21378,2015-10-14,"ID138",9
21378,2015-10-14,"ID088",27
21378,2015-10-14,"ID084",15
21692,2016-06-12,"ID107",42
21692,2016-06-12,"ID142",7
21692,2016-06-12,"ID110",11
21692,2016-06-12,"ID116",9
21692,2016-06-12,"ID135",16
21692,2016-06-12,"ID062",6
21692,2016-06-12,"ID035",19
22446,2017-10-01,"ID015",19
16400,2007-07-07,"ID027",37
18040,2011-09-17,"ID042",35
18899,2013-07-03,"ID080",28
18948,2013-07-10,"ID157",25
18948,2013-07-10,"ID096",22
19013,2013-07-29,"ID087",15
19013,2013-07-29,"ID105",16
19013,2013-07-29,"ID164",24
19582,2013-11-28,"ID026",8
19582,2013-11-28,"ID166",8
19899,2014-09-01,"ID130",30
16346,2007-06-19,"ID017",5
16449,2007-07-25,"ID175",8
16449,2007-07-25,"ID173",13
17664,2010-09-22,"ID064",7
17664,2010-09-22,"ID110",5
21281,2015-09-22,"ID153",8
22033,2016-10-13,"ID131",23
22033,2016-10-13,"ID152",24
